created_date,screen_name,retweet_user,weight,state,lat,longi,party,sentiment,congress,bjp,positive,negative,neutral,tweet
3/24/2019 12:32,KhushbooTweets,DUMMY,1.0,Delhi,28.6141793,77.2022662,Congress,neutral,1.0,0.0,0.0,0.0,1.0,"Right now, all the political parties to renowned public figures -

Aao... Aao...

#LokSabhaElections2019 #SapnaChaudhary #GautamGambhir https://t.co/YPnwj4B3fH"
3/22/2019 8:55,ians_india,DUMMY,1.0,Delhi,28.6141793,77.2022662,Congress,neutral,1.0,0.0,0.0,0.0,1.0,"#BSP, which is contesting the #LokSabhaElections2019 in alliance with the #SamajwadiParty and #RashtriyaLokDal releases its first list of 11 candidates for #UttarPradesh.

The BSP will contest on 38 seats.

#Dangal2019

Photo: Mayawati https://t.co/49vjOH1RsT"
3/19/2019 8:52,sekharkona2,timesofindia,1.0,Karnataka,12.979119800000001,77.5912997,Congress,neutral,1.0,0.0,0.0,0.0,1.0,"RT @timesofindia: #LokSabhaElections2019 | Jana Sena Party (JSP) Chief, Pawan Kalyan will contest from two seats – Bhimavaram and Gajuwaka…"
3/24/2019 7:00,MAYANKAGARWALB,ECISVEEP,1.0,Uttar Pradesh,27.8815412,78.06902159999999,Congress,negative,1.0,0.0,0.0,1.0,0.0,"RT @ECISVEEP: Moving on to next phase #LokSabhaElections2019 
The Phase II polls will be conducted on April 18 in 97 Lok Sabha constituenci…"
3/21/2019 18:12,KiranParashar21,DUMMY,1.0,Karnataka,12.979119800000001,77.5912997,Congress,positive,1.0,0.0,1.0,0.0,0.0,The independent candidate from central loksabha constituency @prakashraaj will be filing his nominations tomorrow. #Bengaluru #BengaluruCentral #LokSabhaElections2019 @TOIBengaluru https://t.co/tjCfdLbK54
3/19/2019 14:32,Dhichkyaaon,AshwiniMS_TNIE,1.0,Karnataka,12.979119800000001,77.5912997,Congress,neutral,1.0,0.0,0.0,0.0,1.0,"RT @AshwiniMS_TNIE: #Karnataka 
#LokSabhaElections2019 
Each vote counts 
70,000 transgenders, but only 4,700 are registered as voters in K…"
3/23/2019 17:57,UdaySin48980007,ShahnawazBJP,1.0,Madhya Pradesh,23.583333,75.166667,BJP,positive,0.0,1.0,1.0,0.0,0.0,RT @ShahnawazBJP: My party has always kept faith in me &amp; previously given me tickets in 6 Lok Sabha Elections. I may not be contesting elec…
3/24/2019 17:44,JayGalla,DUMMY,1.0,Andhra Pradesh,16.2915189,80.4541588,Congress,neutral,1.0,0.0,0.0,0.0,1.0,The final stop of the day was Perecherla in #Tadikonda Constituency. Was joined by the #MLA #Candidate Sravan Kumar. I am truly #Blessed to have so many people who consider me their own. Thank you all for the #love and wishes. #GunturWithGalla #TDPMission150+ #2019Elections https://t.co/UG7JBS8IxQ
3/16/2019 4:05,abhishe71523100,ANI,1.0,Uttar Pradesh,25.468916699999998,81.8677005,BJP,,0.0,1.0,0.0,0.0,0.0,"RT @ANI: PM Modi tweets a video, launching 'Mai Bhi Chowkidar’ campaign &amp; kick-starting BJP's campaign for #LokSabhaElections2019. PM Modi…"
3/22/2019 12:43,atinspeaks,DUMMY,1.0,Telangana,17.3616079,78.4746286,BJP,positive,0.0,1.0,1.0,0.0,0.0,"Observing from the last 7-8 days and precisely after Modi ji launched #MainBhiChowkidar campaign, BJP supporters are winning the social media war brutally. All hashtags of BJP is trending day after day. #JantaMaafNahiKaregi #LokSabhaElections2019 #CongressKiFakeDiaries"
3/19/2019 18:37,drnitinchaube,DUMMY,1.0,Madhya Pradesh,24.1974432,82.6661453,BJP,neutral,0.0,1.0,0.0,0.0,1.0,"There is a visible difference. The 3 important faces of #LokSabhaElections2019 are campaigning -
#rahulgandhi -- questioning what has been done by the present government, with some what I will do!
#NarendraModi - appealing to join him in formulating a new brand tag, #Chowkidar"
3/17/2019 6:54,quartermaster04,DUMMY,1.0,Goa,15.3004543,74.08551340000001,Congress,,1.0,0.0,0.0,0.0,0.0,"In the interest of my Nation! #CentPercentVoting 
For national security! #CentPercentVoting 
For bright future! #CentPercentVoting 
For Nations Pride!
#CentPercentVoting 

#GeneralElections2019 #India  #2019Elections #Goa"
3/17/2019 0:40,JajoCosmic,KamlaBhawar,1.0,Manipur,24.800608800000003,93.9369998,Congress,,1.0,0.0,0.0,0.0,0.0,"RT @KamlaBhawar: Congratulations &amp; Best wishes @sushmitadevmp Ma’am for #2019Elections 
We hope and believe that you're going to achieve a…"
3/19/2019 17:16,prashanth86,DUMMY,1.0,Karnataka,12.979119800000001,77.5912997,BJP,positive,0.0,1.0,1.0,0.0,0.0,"After #BSNL,#HAL finding difficult to payout.

@narendramodi shld be worried paying the most Talented,Young,Hardworking MP ""Sri.#sharadtripathi"" as he might launch the ""Dreadful 👞"" if not paid correctly.🙈🙊🙉

#LokSabhaElections2019 
@divyaspandana
@HasibaAmin @kashyapnandan_ https://t.co/JuoX7UXRZF"
3/19/2019 11:04,jai_hind41,himantabiswa,1.0,Delhi,28.6141793,77.2022662,BJP,positive,0.0,1.0,1.0,0.0,0.0,RT @himantabiswa: Today met Hon PM Shri @narendramodi at his residence along with delegation of Karbi Anglong Autonomous Council. They ackn…
3/17/2019 4:46,manish27181067,RahulGa35742224,1.0,Haryana,28.1956468,76.6165179,Congress,,1.0,0.0,0.0,0.0,0.0,"RT @RahulGa35742224: Meet me I'm PM candidate from opposition #2019Elections
Rahul Baba performing Ganga Puja 

NDTV Journalist : What puja…"
3/19/2019 6:45,smitha_tk,DUMMY,1.0,Tamil Nadu,13.080172099999999,80.2838331,Congress,neutral,1.0,0.0,0.0,0.0,1.0,".@AIADMKOfficial manifesto for #LokSabhaElections2019 :
-urge centre to bring education from concurrent list to state list
-seek exemption from NEET
-urge centre to provide free higher education to all children as national policy
-bring in reservation policy in private sector"
3/22/2019 20:50,LaaboniMukerjee,timesofindia,1.0,Uttar Pradesh,26.4609135,80.3217588,BJP,positive,0.0,1.0,1.0,0.0,0.0,"RT @timesofindia: Here's the list of 184 candidates declared by BJP for #LokSabhaElections2019 

#ElectionWithTimes 

LIVE updates: https:/…"
3/19/2019 7:34,thetribunechd,DUMMY,1.0,Chandigarh,30.7194022,76.7646552,Congress,neutral,1.0,0.0,0.0,0.0,1.0,#LokSabhaElections2019 | @INCIndia still mulling alliance with @AamAadmiParty in Delhi https://t.co/kiwsIiL7XE via @thetribunechd
3/18/2019 13:22,RameshChandPal3,timesofindia,1.0,Delhi,28.6141793,77.2022662,BJP,,0.0,1.0,0.0,0.0,0.0,"RT @timesofindia: BJP looks at smaller parties to consolidate position in UP 

READ: https://t.co/Ijo39dvLlo 

#LokSabhaElections2019 #Elec…"
3/24/2019 10:21,ahem2012123,DUMMY,1.0,Kerala,9.5394144,76.718901,BJP,negative,0.0,1.0,0.0,1.0,0.0,"@SushmaSwaraj @fawadchaudhry @IndiainPakistan Shocking ....real face of @narendramodi @SushmaSwaraj and bharat is here in front of u @UN 
World need to take serious action against terrorist nation india
#indiahubofterrorism 
#LokSabhaElections2019 
#PakistanZindabad 
#BreakingNews 
https://t.co/x9ybvTLBzz"
3/19/2019 12:16,LangaMahesh,dp_satish,1.0,Gujarat,23.0216238,72.5797068,Congress,positive,1.0,0.0,1.0,0.0,0.0,"RT @dp_satish: EC officials have so far seized cash Rs.3.08 crore, gold, silver and liquor worth Rs. 13. 38 crore in Karnataka. #LokSabhaEl…"
3/22/2019 8:21,kannan978634553,timesofindia,1.0,Tamil Nadu,11.0018115,76.96284250000001,Congress,negative,1.0,0.0,0.0,1.0,0.0,"RT @timesofindia: #LokSabhaELections2019: Union ministers @nitin_gadkari and @smritiirani to contest from Nagpur and Amethi respectively

L…"
3/24/2019 18:05,Sprabusairam,BeingRidhima,1.0,Karnataka,12.979119800000001,77.5912997,Congress,neutral,1.0,0.0,0.0,0.0,1.0,RT @BeingRidhima: #Nammavar @ikamalhaasan's decision to not contest in #LokSabhaElections2019 has once again established that he is not in…
